9010,KPN-13-2-2382,2,NULL,13,0,,Suai,P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9011,KPN-13-2-2383,2,NULL,13,0,,"BEM Lepong Ajai, Sungai Liam","Sungai Liam, Entulang",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9012,KPN-13-2-2384,2,NULL,13,0,,"Rh. Mamat, Jambatan Suai",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9013,KPN-13-2-2385,2,NULL,13,0,,"Rh. Man @ Benang, Bakong",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9014,KPN-13-2-2386,2,NULL,13,0,,"Rh. Munan, Suai",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9015,KPN-13-2-2387,2,NULL,13,0,,"Rh. Nisau, Suai",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9016,KPN-13-2-2388,2,NULL,13,0,,"Rh. Nyumbang, Suai Tengah",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9017,KPN-13-2-2389,2,NULL,13,0,,Rh. Ranggong,Ulu Niah,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9018,KPN-13-2-2390,2,NULL,13,0,,"Rh. Selan, Entulang",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9019,KPN-13-2-2391,2,NULL,13,0,,"BEM Rh. Sikun, Saeh","Rh. Sikun, Saeh",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9020,KPN-13-2-2392,2,NULL,13,0,,"Rh. Sinjan, Suai",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9021,KPN-13-2-2393,2,NULL,13,0,,"Rh. Undi, Saeh",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9022,KPN-13-2-2394,2,NULL,13,0,,"Simpang 4, Plantation, Bakong",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9023,KPN-13-2-2395,2,NULL,13,0,,"Subis Tiga, Sebuti",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9024,KPN-13-2-2396,2,NULL,13,0,,Ulu Niah,P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9025,KPN-13-2-2397,2,NULL,13,0,,Jambatan Pakut,P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9026,KPN-13-2-2398,2,NULL,13,0,,Glory E-Mart,P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9027,KPN-13-2-2399,2,NULL,13,0,,Imanuel Tudan,P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9028,KPN-13-2-2400,2,NULL,13,0,,Senadin,P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9029,KPN-13-2-2401,2,NULL,13,0,,"Permyjaya, Tudan (Bahasa Iban)",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9030,KPN-13-2-2402,2,NULL,13,0,,BEM Hope Centre,"Kpg. Perpaduan, Ulu Sungai Dalam",,,0,555,,,mavlee_54@yahoo.com,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9031,KPN-13-2-2403,2,NULL,13,0,,Taman Tunku (Bahasa Kenyah),Jalan Kuching,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9032,KPN-13-2-2404,2,NULL,13,0,,"Sinar Baru, Batu Niah",P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9033,KPN-13-2-2405,2,NULL,13,0,,BEM Glory Permyjaya,"Lot 7196-7197, Pusat Bandar, Bandar Baru Permyjaya",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9034,KPN-13-2-2406,2,NULL,13,0,,BEM Kairos,"Lot 1378, 2nd Floor, Center Point, Phase 2, Jalan Kubu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9035,KPN-13-2-2407,2,NULL,13,0,,Kasih Karunia,Bandar Baru Permyjaya,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9036,KPN-13-2-2408,2,NULL,13,0,,Shan Cheng (Bahasa Mandrin),P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9037,KPN-13-2-2409,2,NULL,13,0,,BEM Sg. Saeh Putih,"Rh. Ayai, Lubuk Kuini, Sg. Saeh Putih",,,0,555,,,ayaisawingq@yahoo.com,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9038,KPN-13-2-2410,2,NULL,13,0,,BEM Community Lutong,"Lot 79, Jln. Palm, D/A Peti Surat 2481",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9039,KPN-13-2-2411,2,NULL,13,0,,BEM Ulu Teru,"Rh. John Marikan, Sg. Buti",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9040,KPN-13-2-2412,2,NULL,13,0,,"BEM Tanjung Rian, Ulu Teru","Ulu Teru, Tinjar",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9041,KPN-13-2-2413,2,NULL,13,0,,BEM Cornerstone,"1st Floor, Lot 3583, Block 5, DPS Shopping Complex, Senadin",,,0,555,,,tamakajau3112@gmail.com,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9042,KPN-13-2-2414,2,NULL,13,0,,BEM Sg. Menok,Jalan Beluru,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9043,KPN-13-2-2415,2,NULL,13,0,,BEM Bukit Lapok,Jalan Beluru,,,0,555,,,jurenriwat@yahoo.com,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9044,KPN-13-2-2416,2,NULL,13,0,,BEM Hope Church,Jalan Cosmos,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9045,KPN-13-2-2417,2,NULL,13,0,,"BEM Imanuel, Permyjaya","Lorong 2A, Jalan Dato Permaisuri 3C, Tudan",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9046,KPN-13-2-2418,2,NULL,13,0,,BEM Pujut,"Jalan Berlian, Pujut",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9047,KPN-13-2-2419,2,NULL,13,0,,BEM Taman Jelita,Taman Tunku,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9048,KPN-13-2-2420,2,NULL,13,0,,BEM Pelangi,Taman Tunku,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9049,KPN-13-2-2421,2,NULL,13,0,,BEM Hornbill,Bandar Baru Permyjaya,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9050,KPN-13-2-2422,2,NULL,13,0,,BEM Permyjaya (BM),Bandar Baru Permyjaya,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9051,KPN-13-2-2423,2,NULL,13,0,,BEM Kasih Allah,Desa Senadin Commercial Centre,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9052,KPN-13-2-2424,2,NULL,13,0,,BEM Gateway Mission,Desa Senadin Commercial Centre,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9053,KPN-13-2-2425,2,NULL,13,0,,"BEM Sg. Sah, Ulu Niah","Rh. Changgai ak Dali, Sg. Sah, Ulu Niah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9054,KPN-13-2-2426,2,NULL,13,0,,"BEM Tanjung Baru, Suai Tengah","Tanjung Baru, Suai Tengah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9055,KPN-13-2-2427,2,NULL,13,0,,"BEM Sungai Merasa, Suai","Sungai Merasa, Suai",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9056,KPN-13-2-2428,2,NULL,13,0,,"BEM Sungai Telong, Suai","Rh. Bakar, Sungai Telong, Suai",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9057,KPN-13-2-2429,2,NULL,13,0,,"BEM Sg. Seputi, Bok, Tinjar","Rh. Labo, Sg. Seputi, Bok, Tinjar",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,0,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9058,KPN-13-2-2430,2,NULL,13,0,,"BEM Harvest, Taman Tunku","Taman Tunku, Lambir",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9059,KPN-13-2-2431,2,NULL,13,0,,Agape (Foochow),P.O. Box 1289,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,119,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9060,KPN-13-2-2432,2,NULL,13,0,,"Batu Gading, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9061,KPN-13-2-2433,2,NULL,13,0,,"BEM Long Keseh, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9062,KPN-13-2-2434,2,NULL,13,0,,"BEM Long Lama (BM & Mandarin), Baram Tengah",Baram Tengah,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9063,KPN-13-2-2435,2,NULL,13,0,,"Long Laput, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9064,KPN-13-2-2436,2,NULL,13,0,,"BEM Long Liam, Baram Tengah",Baram Tengah,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9065,KPN-13-2-2437,2,NULL,13,0,,"Long Maro , Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9066,KPN-13-2-2438,2,NULL,13,0,,"BEM Long Nakan, Baram Tengah","Long Nakan, Baram Tengah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9067,KPN-13-2-2439,2,NULL,13,0,,"BEM Daleh Long Pelutan/Long Miri, Baram Tengah","Long Pelutan/Long Miri, Baram Tengah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9068,KPN-13-2-2440,2,NULL,13,0,,"Long Pulah, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9069,KPN-13-2-2441,2,NULL,13,0,,BEM Long Sepiling,"Long Sepiling, Baram Tengah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9070,KPN-13-2-2442,2,NULL,13,0,,BEM Long Tebangan,"Long Tebangan, Akah, Baram Tengah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9071,KPN-13-2-2443,2,NULL,13,0,,"Long Teran  A , Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9072,KPN-13-2-2444,2,NULL,13,0,,"Long Teran  B , Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9073,KPN-13-2-2445,2,NULL,13,0,,"Long Teran Kiri, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9074,KPN-13-2-2446,2,NULL,13,0,,"Lubuk Aman, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9075,KPN-13-2-2447,2,NULL,13,0,,"Lugan Tasung, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9076,KPN-13-2-2448,2,NULL,13,0,,"BEM Marudi (BM), Baram Tengah",Jalan Kemboja,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9077,KPN-13-2-2449,2,NULL,13,0,,"Marudi (Chinese), Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9078,KPN-13-2-2450,2,NULL,13,0,,BEM Long Suling Nahah  A ,"Long Suling Nahah  A , Baram Tengah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9079,KPN-13-2-2451,2,NULL,13,0,,"Long Tuyut , Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9080,KPN-13-2-2452,2,NULL,13,0,,BEM Rh. Stapang,"Rh. Stapang, Baram Tengah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9081,KPN-13-2-2453,2,NULL,13,0,,"SG. Pasir, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9082,KPN-13-2-2454,2,NULL,13,0,,"Tanjung Upar, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9083,KPN-13-2-2455,2,NULL,13,0,,BEM Sri Kinawant,"Kpg. Sri Kinawant, Baram Tengah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9084,KPN-13-2-2456,2,NULL,13,0,,"Sungai Dua, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9085,KPN-13-2-2457,2,NULL,13,0,,"Sungat Nat, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9086,KPN-13-2-2458,2,NULL,13,0,,"Uma  Bawang, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9087,KPN-13-2-2459,2,NULL,13,0,,"Hosanna, KM 10, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9088,KPN-13-2-2460,2,NULL,13,0,,"BEM Bukit Jelutong Lapok, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,jurenriwat@yahoo.com,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9089,KPN-13-2-2461,2,NULL,13,0,,"Long Puah, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9090,KPN-13-2-2462,2,NULL,13,0,,"Long Tabing, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9091,KPN-13-2-2463,2,NULL,13,0,,BEM Long Tisam,"Long Tisam, Baram Tengah",,,0,555,,,anyiemang7@gmail.com,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9092,KPN-13-2-2464,2,NULL,13,0,,"Sungai Sebatu, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9093,KPN-13-2-2465,2,NULL,13,0,,"Long Nyiro, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9094,KPN-13-2-2466,2,NULL,13,0,,"Paong Plantation, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9095,KPN-13-2-2467,2,NULL,13,0,,BEM Long Selapun,"Long Selapun, Baram Tengah",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9096,KPN-13-2-2468,2,NULL,13,0,,"Long Lubang, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9097,KPN-13-2-2469,2,NULL,13,0,,"Rantau Pinang, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9098,KPN-13-2-2470,2,NULL,13,0,,BEM Long Temala,"Long Temala, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,0,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9099,KPN-13-2-2471,2,NULL,13,0,,"Pekan Lapok, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9100,KPN-13-2-2472,2,NULL,13,0,,"Sungai Nunuk, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9101,KPN-13-2-2473,2,NULL,13,0,,BEM Long Keliman,Baram Tengah,,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9102,KPN-13-2-2474,2,NULL,13,0,,"Long Anyat, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9103,KPN-13-2-2475,2,NULL,13,0,,BEM Long Nyirok,"Long Nyirok, Tinjar",,,0,555,,,anyiemang7@gmail.com,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9104,KPN-13-2-2476,2,NULL,13,0,,"Bukit Limau, Baram Tengah","Lot 83, Kpg. Kayan, Long Lama",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9105,KPN-13-2-2477,2,NULL,13,0,,"BEM Ba  Purau (Penan Data), Baram Ulu"," Ba  Purau, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9106,KPN-13-2-2478,2,NULL,13,0,,"BEM Lio Mato, Baram Ulu","Lio Mato, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9107,KPN-13-2-2479,2,NULL,13,0,,BEM Long Ajeng,"Long Ajeng, Ulu Baram",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9108,KPN-13-2-2480,2,NULL,13,0,,"BEM Long Jeeh, Baram Ulu","Long Jeeh, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9109,KPN-13-2-2481,2,NULL,13,0,,"BEM Long Jekitan, Baram Ulu","Long Jekitan, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9110,KPN-13-2-2482,2,NULL,13,0,,"BEM Long Makabar, Baram Ulu","Long Makabar, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9111,KPN-13-2-2483,2,NULL,13,0,,"BEM Long Moh, Baram Ulu","Long Moh, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9112,KPN-13-2-2484,2,NULL,13,0,,"BEM Long Mubui, Baram Ulu","Long Mubui, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9113,KPN-13-2-2485,2,NULL,13,0,,"BEM Long Selaan, Baram Ulu","Long Selaan, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9114,KPN-13-2-2486,2,NULL,13,0,,"BEM Long Semiang, Baram Ulu","Long Semiang, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
9115,KPN-13-2-2487,2,NULL,13,0,,"BEM Long Sepigen, Baram Ulu","Long Sepigen, Baram Ulu",,,0,555,,,,0000-00-00,,,0,0,0,0,2,5,,118,0,,0000-00-00 00:00:00,0000-00-00 00:00:00
